unicode	汉字	频率	旧频率	拼音
\u88fa	裺	9		
\u88fb	裻	9		
\u8901	褁	9		
\u8905	褅	9		
\u8906	褆	9		
\u8909	褉	9		
\u890b	褋	9		
\u890c	褌	9		
\u890e	褎	9		
\u8911	褑	9		
\u8914	褔	9		
\u8915	褕	9		
\u8916	褖	9		
\u8917	褗	9		
\u8918	褘	9		
\u891e	褞	9		
\u891f	褟	9		
\u8922	褢	9		
\u8923	褣	9		
\u8926	褦	9		
\u8927	褧	9		
\u8929	褩	9		
\u892c	褬	9		
\u892d	褭	9		
\u892e	褮	9		
\u892f	褯	9		
\u8931	褱	9		
\u8933	褳	9		
\u8935	褵	9		
\u8937	褷	9		
\u8938	褸	9		
\u893b	褻	9		
\u893c	褼	9		
\u893d	褽	9		
\u893e	褾	9		
\u8942	襂	9		
\u8946	襆	9		
\u8949	襉	9		
\u894b	襋	9		
\u894c	襌	9		
\u894f	襏	9		
\u8950	襐	9		
\u8951	襑	9		
\u8952	襒	9		
\u8953	襓	9		
\u8956	襖	9		
\u8957	襗	9		
\u8958	襘	9		
\u8959	襙	9		
\u895a	襚	9		
\u895b	襛	9		
\u895c	襜	9		
\u895d	襝	9		
\u8960	襠	9		
\u8961	襡	9		
\u8962	襢	9		
\u8963	襣	9		
\u8964	襤	9		
\u8969	襩	9		
\u896b	襫	9		
\u896c	襬	9		
\u896d	襭	9		
\u896e	襮	9		
\u8971	襱	9		
\u8973	襳	9		
\u8974	襴	9		
\u8976	襶	9		
\u8979	襹	9		
\u897a	襺	9		
\u897c	襼	9		
\u897e	襾	9		
\u8982	覂	9		
\u8985	覅	9		
\u8988	覈	9		
\u8995	覕	9		
\u8997	覗	9		
\u8998	覘	9		
\u899b	覛	9		
\u899c	覜	9		
\u899d	覝	9		
\u899e	覞	9		
\u899f	覟	9		
\u89a1	覡	9		
\u89a2	覢	9		
\u89a3	覣	9		
\u89a4	覤	9		
\u89a6	覦	9		
\u89ac	覬	9		
\u89ad	覭	9		
\u89ae	覮	9		
\u89af	覯	9		
\u89b2	覲	9		
\u89b6	覶	9		
\u89b7	覷	9		
\u89b9	覹	9		
\u89be	覾	9		
\u89bf	覿	9		
\u89d3	觓	9		
\u89d4	觔	9		
\u89d5	觕	9		
\u89d9	觙	9		
\u89db	觛	9		
\u89dd	觝	9		
\u89df	觟	9		
\u89e0	觠	9		
\u89e1	觡	9		
\u89e2	觢	9		
\u89e4	觤	9		
\u89e8	觨	9		
\u89e9	觩	9		
\u89ec	觬	9		
\u89ed	觭	9		
\u89f0	觰	9		
\u89f2	觲	9		
\u89f4	觴	9		
\u89f6	觶	9		
\u89f7	觷	9		
\u89fa	觺	9		
\u89fb	觻	9		
\u89fc	觼	9		
\u89fe	觾	9		
\u89ff	觿	9		
\u8a03	訃	9		
\u8a0c	訌	9		
\u8a0f	訏	9		
\u8a10	訐	9		
\u8a11	訑	9		
\u8a12	訒	9		
\u8a15	訕	9		
\u8a16	訖	9		
\u8a1b	訛	9		
\u8a1e	訞	9		
\u8a1f	訟	9		
\u8a22	訢	9		
\u8a25	訥	9		
\u8a27	訧	9		
\u8a2c	訬	9		
\u8a30	訰	9		
\u8a36	訶	9		
\u8a39	訹	9		
\u8a3f	訿	9		
\u8a40	詀	9		
\u8a41	詁	9		
\u8a44	詄	9		
\u8a45	詅	9		
\u8a46	詆	9		
\u8a4a	詊	9		
\u8a4c	詌	9		
\u8a4d	詍	9		
\u8a4e	詎	9		
\u8a4f	詏	9		
\u8a51	詑	9		
\u8a52	詒	9		
\u8a54	詔	9		
\u8a56	詖	9		
\u8a58	詘	9		
\u8a59	詙	9		
\u8a61	詡	9		
\u8a63	詣	9		
\u8a68	詨	9		
\u8a6b	詫	9		
\u8a6c	詬	9		
\u8a74	詴	9		
\u8a75	詵	9		
\u8a76	詶	9		
\u8a77	詷	9		
\u8a7a	詺	9		
\u8a7b	詻	9		
\u8a7c	詼	9		
\u8a7f	詿	9		
\u8a81	誁	9		
\u8a82	誂	9		
\u8a83	誃	9		
\u8a84	誄	9		
\u8a85	誅	9		
\u8a86	誆	9		
\u8a8b	誋	9		
\u8a8f	誏	9		
\u8a91	誑	9		
\u8a92	誒	9		
\u8a96	誖	9		
\u8a99	誙	9		
\u8a9a	誚	9		
\u8aa3	誣	9		
\u8aa5	誥	9		
\u8aa7	誧	9		
\u8aa8	誨	9		
\u8aab	誫	9		
\u8ab6	誶	9		
\u8ab8	誸	9		
\u8ab9	誹	9		
\u8aba	誺	9		
\u8abb	誻	9		
\u8abd	誽	9		
\u8abe	誾	9		
\u8ac0	諀	9		
\u8ac2	諂	9		
\u8ac3	諃	9		
\u8ac4	諄	9		
\u8ac5	諅	9		
\u8ac6	諆	9		
\u8ac8	諈	9		
\u8ac9	諉	9		
\u8acd	諍	9		
\u8acf	諏	9		
\u8ad1	諑	9		
\u8ad3	諓	9		
\u8ad4	諔	9		
\u8ad5	諕	9		
\u8ad7	諗	9		
\u8ad8	諘	9		
\u8ad9	諙	9		
\u8adb	諛	9		
\u8add	諝	9		
\u8ade	諞	9		
\u8adf	諟	9		
\u8ae0	諠	9		
\u8ae1	諡	9		
\u8ae2	諢	9		
\u8ae4	諤	9		
\u8ae8	諨	9		
\u8aeb	諫	9		
\u8aed	諭	9		
\u8aef	諯	9		
\u8af0	諰	9		
\u8af1	諱	9		
\u8af2	諲	9		
\u8af3	諳	9		
\u8af4	諴	9		
\u8af5	諵	9		
\u8af6	諶	9		
\u8afa	諺	9		
\u8afb	諻	9		
\u8afc	諼	9		
\u8aff	諿	9		
\u8b01	謁	9		
\u8b04	謄	9		
\u8b05	謅	9		
\u8b06	謆	9		
\u8b08	謈	9		
\u8b0b	謋	9		
\u8b0d	謍	9		
\u8b0f	謏	9		
\u8b10	謐	9		
\u8b11	謑	9		
\u8b12	謒	9		
\u8b13	謓	9		
\u8b14	謔	9		
\u8b15	謕	9		
\u8b16	謖	9		
\u8b18	謘	9		
\u8b1a	謚	9		
\u8b1c	謜	9		
\u8b1e	謞	9		
\u8b22	謢	9		
\u8b23	謣	9		
\u8b24	謤	9		
\u8b25	謥	9		
\u8b27	謧	9		
\u8b28	謨	9		
\u8b2a	謪	9		
\u8b2b	謫	9		
\u8b2e	謮	9		
\u8b2f	謯	9		
\u8b30	謰	9		
\u8b31	謱	9		
\u8b33	謳	9		
\u8b35	謵	9		
\u8b36	謶	9		
\u8b37	謷	9		
\u8b3a	謺	9		
\u8b3b	謻	9		
\u8b3c	謼	9		
\u8b3d	謽	9		
\u8b3e	謾	9		
\u8b40	譀	9		
\u8b41	譁	9		
\u8b42	譂	9		
\u8b45	譅	9		
\u8b46	譆	9		
\u8b47	譇	9		
\u8b48	譈	9		
\u8b4a	譊	9		
\u8b4b	譋	9		
\u8b4e	譎	9		
\u8b4f	譏	9		
\u8b50	譐	9		
\u8b51	譑	9		
\u8b52	譒	9		
\u8b53	譓	9		
\u8b54	譔	9		
\u8b55	譕	9		
\u8b56	譖	9		
\u8b57	譗	9		
\u8b59	譙	9		
\u8b5d	譝	9		
\u8b5f	譟	9		
\u8b60	譠	9		
\u8b63	譣	9		
\u8b65	譥	9		
\u8b67	譧	9		
\u8b68	譨	9		
\u8b6a	譪	9		
\u8b6b	譫	9		
\u8b6d	譭	9		
\u8b78	譸	9		
\u8b79	譹	9		
\u8b7a	譺	9		
\u8b7b	譻	9		
\u8b7e	譾	9		
\u8b7f	譿	9		
\u8b82	讂	9		
\u8b84	讄	9		
\u8b85	讅	9		
\u8b86	讆	9		
\u8b88	讈	9		
\u8b8b	讋	9		
\u8b8c	讌	9		
\u8b8e	讎	9		
\u8b92	讒	9		
\u8b94	讔	9		
\u8b95	讕	9		
\u8b96	讖	9		
\u8b98	讘	9		
\u8b99	讙	9		
\u8b9c	讜	9		
\u8b9e	讞	9		
\u8b9f	讟	9		
\u8c39	谹	9		
\u8c3b	谻	9		
\u8c3c	谼	9		
\u8c3d	谽	9		
\u8c3e	谾	9		
\u8c3f	谿	9		
\u8c42	豂	9		
\u8c43	豃	9		
\u8c45	豅	9		
\u8c4a	豊	9		
\u8c4b	豋	9		
\u8c4d	豍	9		
\u8c4f	豏	9		
\u8c56	豖	9		
\u8c57	豗	9		
\u8c5c	豜	9		
\u8c5d	豝	9		
\u8c5f	豟	9		
\u8c64	豤	9		
\u8c65	豥	9		
\u8c66	豦	9		
\u8c69	豩	9		
\u8c6d	豭	9		
\u8c6f	豯	9		
\u8c70	豰	9		
\u8c71	豱	9		
\u8c72	豲	9		
\u8c75	豵	9		
\u8c76	豶	9		
\u8c77	豷	9		
\u8c7b	豻	9		
\u8c7d	豽	9		
\u8c80	貀	9		
\u8c81	貁	9		
\u8c84	貄	9		
\u8c86	貆	9		
\u8c8d	貍	9		
\u8c8f	貏	9		
\u8c90	貐	9		
\u8c91	貑	9		
\u8c92	貒	9		
\u8c95	貕	9		
\u8c97	貗	9		
\u8c99	貙	9		
\u8c9a	貚	9		
\u8c9c	貜	9		
\u8ca3	貣	9		
\u8ca4	貤	9		
\u8ca5	貥	9		
\u8caf	貯	9		
\u8cb0	貰	9		
\u8cb2	貲	9		
\u8cb5	貵	9		
\u8cb9	貹	9		
\u8cba	貺	9		
\u8cbd	貽	9		
\u8cbe	貾	9		
\u8cc1	賁	9		
\u8cc2	賂	9		
\u8cc3	賃	9		
\u8cc5	賅	9		
\u8ccc	賌	9		
\u8ccf	賏	9		
\u8cd1	賑	9		
\u8cd2	賒	9		
\u8cd5	賕	9		
\u8cd7	賗	9		
\u8cd9	賙	9		
\u8cda	賚	9		
\u8cdd	賝	9		
\u8cdf	賟	9		
\u8ce1	賡	9		
\u8ce5	賥	9		
\u8ce7	賧	9		
\u8ce8	賨	9		
\u8cec	賬	9		
\u8cee	賮	9		
\u8cf0	賰	9		
\u8cf1	賱	9		
\u8cf3	賳	9		
\u8cf5	賵	9		
\u8cf8	賸	9		
\u8cf9	賹	9		
\u8cfb	賻	9		
\u8cfe	賾	9		
\u8d00	贀	9		
\u8d02	贂	9		
\u8d04	贄	9		
\u8d05	贅	9		
\u8d06	贆	9		
\u8d07	贇	9		
\u8d09	贉	9		
\u8d0d	贍	9		
\u8d10	贐	9		
\u8d14	贔	9		
\u8d15	贕	9		
\u8d17	贗	9		
\u8d19	贙	9		
\u8d1b	贛	9		
\u8d68	赨	9		
\u8d69	赩	9		
\u8d6c	赬	9		
\u8d6e	赮	9		
\u8d6f	赯	9		
\u8d72	赲	9		
\u8d78	赸	9		
\u8d79	赹	9		
\u8d7b	赻	9		
\u8d7d	赽	9		
\u8d80	趀	9		
\u8d89	趉	9		
\u8d8c	趌	9		
\u8d8d	趍	9		
\u8d8e	趎	9		
\u8d8f	趏	9		
\u8d90	趐	9		
\u8d92	趒	9		
\u8d93	趓	9		
\u8d96	趖	9		
\u8d9b	趛	9		
\u8d9c	趜	9		
\u8da0	趠	9		
\u8da1	趡	9		
\u8da5	趥	9		
\u8da7	趧	9		
\u8daa	趪	9		
\u8dab	趫	9		
\u8dac	趬	9		
\u8dad	趭	9		
\u8dae	趮	9		
\u8daf	趯	9		
\u8db2	趲	9		
\u8db6	趶	9		
\u8db7	趷	9		
\u8db9	趹	9		
\u8dc1	跁	9		
\u8dc2	跂	9		
\u8dc5	跅	9		
\u8dc7	跇	9		
\u8dc8	跈	9		
\u8dcd	跍	9		
\u8dd3	跓	9		
\u8dd5	跕	9		
\u8dd8	跘	9		
\u8dd9	跙	9		
\u8ddc	跜	9		
\u8de0	跠	9		
\u8de2	跢	9		
\u8de6	跦	9		
\u8de7	跧	9		
\u8de9	跩	9		
\u8dee	跮	9		
\u8df0	跰	9		
\u8df1	跱	9		
\u8df2	跲	9		
\u8df4	跴	9		
\u8dfc	跼	9		
\u8dfe	跾	9		
\u8dff	跿	9		
\u8e00	踀	9		
\u8e02	踂	9		
\u8e03	踃	9		
\u8e04	踄	9		
\u8e06	踆	9		
\u8e07	踇	9		
\u8e0d	踍	9		
\u8e11	踑	9		
\u8e12	踒	9		
\u8e13	踓	9		
\u8e15	踕	9		
\u8e16	踖	9		
\u8e17	踗	9		
\u8e18	踘	9		
\u8e19	踙	9		
\u8e1a	踚	9		
\u8e1b	踛	9		
\u8e1c	踜	9		
\u8e20	踠	9		
\u8e21	踡	9		
\u8e24	踤	9		
\u8e25	踥	9		
\u8e26	踦	9		
\u8e27	踧	9		
\u8e2b	踫	9		
\u8e30	踰	9		
\u8e33	踳	9		
\u8e38	踸	9		
\u8e3c	踼	9		
\u8e3e	踾	9		
\u8e3f	踿	9		
\u8e4c	蹌	9		
\u8e4d	蹍	9		
\u8e4e	蹎	9		
\u8e54	蹔	9		
\u8e55	蹕	9		
\u8e56	蹖	9		
\u8e57	蹗	9		
\u8e5a	蹚	9		
\u8e5b	蹛	9		
\u8e5d	蹝	9		
\u8e5e	蹞	9		
\u8e60	蹠	9		
\u8e61	蹡	9		
\u8e63	蹣	9		
\u8e65	蹥	9		
\u8e67	蹧	9		
\u8e6a	蹪	9		
\u8e73	蹳	9		
\u8e78	蹸	9		
\u8e7b	蹻	9		
\u8e82	躂	9		
\u8e84	躄	9		
\u8e86	躆	9		
\u8e88	躈	9		
\u8e89	躉	9		
\u8e8a	躊	9		
\u8e8b	躋	9		
\u8e8c	躌	9		
\u8e8e	躎	9		
\u8e91	躑	9		
\u8e92	躒	9		
\u8e93	躓	9		
\u8e95	躕	9		
\u8e96	躖	9		
\u8e97	躗	9		
\u8e98	躘	9		
\u8e9a	躚	9		
\u8e9d	躝	9		
\u8e9f	躟	9		
\u8ea0	躠	9		
\u8ea1	躡	9		
\u8ea3	躣	9		
\u8ea4	躤	9		
\u8ea5	躥	9		
\u8ea6	躦	9		
\u8ea8	躨	9		
\u8ea9	躩	9		
\u8eaa	躪	9		
\u8ebd	躽	9		
\u8ec2	軂	9		
\u8ec9	軉	9		
\u8ecb	軋	9		
\u8ecf	軏	9		
\u8ed1	軑	9		
\u8ed3	軓	9		
\u8ed4	軔	9		
\u8ed7	軗	9		
\u8ed8	軘	9		
\u8edb	軛	9		
\u8edc	軜	9		
\u8edd	軝	9		
\u8ede	軞	9		
\u8ee0	軠	9		
\u8ee1	軡	9		
\u8ee5	軥	9		
\u8ee6	軦	9		
\u8ee7	軧	9		
\u8ee8	軨	9		
\u8ee9	軩	9		
\u8eeb	軫	9		
\u8eec	軬	9		
\u8eee	軮	9		
\u8eef	軯	9		
\u8ef1	軱	9		
\u8ef4	軴	9		
\u8ef5	軵	9		
\u8ef6	軶	9		
\u8ef7	軷	9		
\u8ef9	軹	9		
\u8efa	軺	9		
\u8efb	軻	9		
\u8efc	軼	9		
\u8efe	軾	9		
\u8eff	軿	9		
\u8f00	輀	9		
\u8f01	輁	9		
\u8f02	輂	9		
\u8f05	輅	9		
\u8f06	輆	9		
\u8f07	輇	9		
\u8f08	輈	9		
\u8f0a	輊	9		
\u8f0b	輋	9		
\u8f0d	輍	9		
\u8f0e	輎	9		
\u8f10	輐	9		
\u8f11	輑	9		
\u8f13	輓	9		
\u8f16	輖	9		
\u8f17	輗	9		
\u8f18	輘	9		
\u8f1a	輚	9		
\u8f1c	輜	9		
\u8f1e	輞	9		
\u8f1f	輟	9		
\u8f20	輠	9		
\u8f23	輣	9		
\u8f24	輤	9		
\u8f25	輥	9		
\u8f26	輦	9		
\u8f2c	輬	9		
\u8f2e	輮	9		
\u8f32	輲	9		
\u8f33	輳	9		
\u8f34	輴	9		
\u8f35	輵	9		
\u8f36	輶	9		
\u8f37	輷	9		
\u8f39	輹	9		
\u8f40	轀	9		
\u8f42	轂	9		
\u8f43	轃	9		
\u8f46	轆	9		
\u8f47	轇	9		
\u8f48	轈	9		
\u8f4b	轋	9		
\u8f4d	轍	9		
\u8f4f	轏	9		
\u8f50	轐	9		
\u8f51	轑	9		
\u8f52	轒	9		
\u8f53	轓	9		
\u8f54	轔	9		
\u8f55	轕	9		
\u8f56	轖	9		
\u8f57	轗	9		
\u8f58	轘	9		
\u8f59	轙	9		
\u8f5a	轚	9		
\u8f5b	轛	9		
\u8f5d	轝	9		
\u8f5e	轞	9		
\u8f60	轠	9		
\u8f61	轡	9		
\u8f62	轢	9		
\u8f63	轣	9		
\u8f64	轤	9		
\u8fae	辮	9		
\u8fb4	辴	9		
\u8fbf	辿	9		
\u8fc6	迆	9		
\u8fc9	迉	9		
\u8fcd	迍	9		
\u8fd2	迒	9		
\u8fd6	迖	9		
\u8fd7	迗	9		
\u8fe0	迠	9		
\u8fe1	迡	9		
\u8fe3	迣	9		
\u8ff5	迵	9		
\u8ff6	迶	9		
\u8ffa	迺	9		
\u8ffb	迻	9		
\u8ffc	迼	9		
\u8ffe	迾	9		
\u8fff	迿	9		
\u900c	逌	9		
\u901c	逜	9		
\u9024	逤	9		
\u9034	逴	9		
\u903d	逽	9		
\u903f	逿	9		
\u9049	遉	9		
\u905d	遝	9		
\u9067	遧	9		
\u906b	遫	9		
\u906f	遯	9		
\u9070	遰	9		
\u9073	遳	9		
\u9076	遶	9		
\u9079	遹	9		
\u907b	遻	9		
\u907e	遾	9		
\u9085	邅	9		
\u9086	邆	9		
\u9087	邇	9		
\u908d	邍	9		
\u9090	邐	9		
\u9094	邔	9		
\u9098	邘	9		
\u909e	邞	9		
\u909f	邟	9		
\u90a0	邠	9		
\u90a5	邥	9		
\u90a7	邧	9		
\u90b2	邲	9		
\u90bf	邿	9		
\u90c3	郃	9		
\u90cb	郋	9		
\u90d4	郔	9		
\u90d5	郕	9		
\u90d6	郖	9		
\u90d8	郘	9		
\u90d9	郙	9		
\u90df	郟	9		
\u90e0	郠	9		
\u90e3	郣	9		
\u90e5	郥	9		
\u90e9	郩	9		
\u90ea	郪	9		
\u90ec	郬	9		
\u90f0	郰	9		
\u90f1	郱	9		
\u90f2	郲	9		
\u90f3	郳	9		
\u90f9	郹	9		
\u90fa	郺	9		
\u90fb	郻	9		
\u90fc	郼	9		
\u9100	鄀	9		
\u9101	鄁	9		
\u9103	鄃	9		
\u9105	鄅	9		
\u9106	鄆	9		
\u9107	鄇	9		
\u9108	鄈	9		
\u910b	鄋	9		
\u910d	鄍	9		
\u910e	鄎	9		
\u910f	鄏	9		
\u9110	鄐	9		
\u9111	鄑	9		
\u9114	鄔	9		
\u9116	鄖	9		
\u9117	鄗	9		
\u911a	鄚	9		
\u911b	鄛	9		
\u911c	鄜	9		
\u911d	鄝	9		
\u911f	鄟	9		
\u9120	鄠	9		
\u9121	鄡	9		
\u9124	鄤	9		
\u9126	鄦	9		
\u9128	鄨	9		
\u9129	鄩	9		
\u912a	鄪	9		
\u912b	鄫	9		
\u912c	鄬	9		
\u912e	鄮	9		
\u9132	鄲	9		
\u9133	鄳	9		
\u9134	鄴	9		
\u9135	鄵	9		
\u9136	鄶	9		
\u9138	鄸	9		
\u913a	鄺	9		
\u913b	鄻	9		
\u913e	鄾	9		
\u913f	鄿	9		
\u9140	酀	9		
\u9141	酁	9		
\u9144	酄	9		
\u9145	酅	9		
\u9147	酇	9		
\u9148	酈	9		
\u9153	酓	9		
\u9155	酕	9		
\u9156	酖	9		
\u9158	酘	9		
\u915f	酟	9		
\u9160	酠	9		
\u9168	酨	9		
\u9173	酳	9		
\u917a	酺	9		
\u9180	醀	9		
\u9181	醁	9		
\u9182	醂	9		
\u9183	醃	9		
\u9184	醄	9		
\u9186	醆	9		
\u918a	醊	9		
\u918f	醏	9		
\u9193	醓	9		
\u9199	醙	9		
\u919d	醝	9		
\u919e	醞	9		
\u919f	醟	9		
\u91a0	醠	9		
\u91a1	醡	9		
\u91a5	醥	9		
\u91a7	醧	9		
\u91a8	醨	9		
\u91b0	醰	9		
\u91b1	醱	9		
\u91b2	醲	9		
\u91b3	醳	9		
\u91b7	醷	9		
\u91b9	醹	9		
\u91bc	醼	9		
\u91bd	醽	9		
\u91c2	釂	9		
\u91c3	釃	9		
\u91c5	釅	9		
\u91c6	釆	9		
\u91d0	釐	9		
\u91d3	釓	9		
\u91d4	釔	9		
\u91d5	釕	9		
\u91d7	釗	9		
\u91d9	釙	9		
\u91da	釚	9		
\u91e2	釢	9		
\u91e4	釤	9		
\u91e6	釦	9		
\u91e7	釧	9		
\u91e8	釨	9		
\u91e9	釩	9		
\u91ea	釪	9		
\u91eb	釫	9		
\u91ec	釬	9		
\u91ed	釭	9		
\u91ee	釮	9		
\u91f1	釱	9		
\u91f3	釳	9		
\u91f4	釴	9		
\u91f7	釷	9		
\u91f8	釸	9		
\u91f9	釹	9		
\u91fd	釽	9		
\u91ff	釿	9		
\u9200	鈀	9		
\u9201	鈁	9		
\u9202	鈂	9		
\u9203	鈃	9		
\u9204	鈄	9		
\u9205	鈅	9		
\u9206	鈆	9		
\u9207	鈇	9		
\u9209	鈉	9		
\u920a	鈊	9		
\u920c	鈌	9		
\u920f	鈏	9		
\u9210	鈐	9		
\u9211	鈑	9		
\u9212	鈒	9		
\u9216	鈖	9		
\u9217	鈗	9		
\u9219	鈙	9		
\u921a	鈚	9		
\u921c	鈜	9		
\u9223	鈣	9		
\u9224	鈤	9		
\u9225	鈥	9		
\u9226	鈦	9		
\u9227	鈧	9		
\u922d	鈭	9		
\u922e	鈮	9		
\u9230	鈰	9		
\u9231	鈱	9		
\u9232	鈲	9		
\u9233	鈳	9		
\u9236	鈶	9		
\u9237	鈷	9		
\u9238	鈸	9		
\u9239	鈹	9		
\u923d	鈽	9		
\u923e	鈾	9		
\u923f	鈿	9		
\u9240	鉀	9		
\u9245	鉅	9		
\u9246	鉆	9		
\u9248	鉈	9		
\u9249	鉉	9		
\u924a	鉊	9		
\u924b	鉋	9		
\u924c	鉌	9		
\u924d	鉍	9		
\u924e	鉎	9		
\u924f	鉏	9		
\u9250	鉐	9		
\u9251	鉑	9		
\u9252	鉒	9		
\u9253	鉓	9		
\u9254	鉔	9		
\u9256	鉖	9		
\u9257	鉗	9		
\u925a	鉚	9		
\u925e	鉞	9		
\u9260	鉠	9		
\u9261	鉡	9		
\u9263	鉣	9		
\u9265	鉥	9		
\u9266	鉦	9		
\u9267	鉧	9		
\u926c	鉬	9		
\u926d	鉭	9		
\u926f	鉯	9		
\u9270	鉰	9		
\u9272	鉲	9		
\u9276	鉶	9		
\u9278	鉸	9		
\u9279	鉹	9		
\u927a	鉺	9		
\u927b	鉻	9		
\u927c	鉼	9		
\u927d	鉽	9		
\u927e	鉾	9		
\u927f	鉿	9		
\u9282	銂	9		
\u9283	銃	9		
\u9286	銆	9		
\u9287	銇	9		
\u9288	銈	9		
\u928a	銊	9		
\u928b	銋	9		
\u928c	銌	9		
\u928d	銍	9		
\u9291	銑	9		
\u9293	銓	9		
\u9294	銔	9		
\u9295	銕	9		
\u9296	銖	9		
\u9297	銗	9		
\u9299	銙	9		
\u929a	銚	9		
\u929b	銛	9		
\u929d	銝	9		
\u92a0	銠	9		
\u92a1	銡	9		
\u92a2	銢	9		
\u92a3	銣	9		
\u92a4	銤	9		
\u92a5	銥	9		
\u92a6	銦	9		
\u92a7	銧	9		
\u92a8	銨	9		
\u92a9	銩	9		
\u92aa	銪	9		
\u92ab	銫	9		
\u92ac	銬	9		
\u92b2	銲	9		
\u92b4	銴	9		
\u92b5	銵	9		
\u92b6	銶	9		
\u92bb	銻	9		
\u92bc	銼	9		
\u92c0	鋀	9		
\u92c2	鋂	9		
\u92c3	鋃	9		
\u92c4	鋄	9		
\u92c5	鋅	9		
\u92c7	鋇	9		
\u92c9	鋉	9		
\u92ca	鋊	9		
\u92cb	鋋	9		
\u92cc	鋌	9		
\u92cd	鋍	9		
\u92ce	鋎	9		
\u92cf	鋏	9		
\u92d0	鋐	9		
\u92d1	鋑	9		
\u92d3	鋓	9		
\u92d5	鋕	9		
\u92d7	鋗	9		
\u92d8	鋘	9		
\u92d9	鋙	9		
\u92dd	鋝	9		
\u92de	鋞	9		
\u92df	鋟	9		
\u92e0	鋠	9		
\u92e1	鋡	9		
\u92e4	鋤	9		
\u92e6	鋦	9		
\u92e7	鋧	9		
\u92e8	鋨	9		
\u92e9	鋩	9		
\u92ee	鋮	9		
\u92ef	鋯	9		
\u92f0	鋰	9		
\u92f1	鋱	9		
\u92f7	鋷	9		
\u92f9	鋹	9		
\u92fa	鋺	9		
\u92fb	鋻	9		
\u92fe	鋾	9		
\u92ff	鋿	9		
\u9300	錀	9		
\u9301	錁	9		
\u9302	錂	9		
\u9306	錆	9		
\u9308	錈	9		
\u9309	錉	9		
\u930b	錋	9		
\u930c	錌	9		
\u930d	錍	9		
\u930e	錎	9		
\u930f	錏	9		
\u9312	錒	9		
\u9313	錓	9		
\u9314	錔	9		
\u9315	錕	9		
\u9316	錖	9		
\u9318	錘	9		
\u9319	錙	9		
\u931a	錚	9		
\u931b	錛	9		
\u931d	錝	9		
\u931e	錞	9		
\u931f	錟	9		
\u9320	錠	9		
\u9321	錡	9		
\u9323	錣	9		
\u9324	錤	9		
\u9325	錥	9		
\u9327	錧	9		
\u9328	錨	9		
\u9329	錩	9		
\u932a	錪	9		
\u932d	錭	9		
\u932e	錮	9		
\u9333	錳	9		
\u9334	錴	9		
\u9335	錵	9		
\u9338	錸	9		
\u9339	錹	9		
\u933c	錼	9		
\u9346	鍆	9		
\u9347	鍇	9		
\u9349	鍉	9		
\u934c	鍌	9		
\u934d	鍍	9		
\u934e	鍎	9		
\u934f	鍏	9		
\u9350	鍐	9		
\u9351	鍑	9		
\u9352	鍒	9		
\u9354	鍔	9		
\u9355	鍕	9		
\u9356	鍖	9		
\u9357	鍗	9		
\u9358	鍘	9		
\u9359	鍙	9		
\u935a	鍚	9		
\u935c	鍜	9		
\u935e	鍞	9		
\u9360	鍠	9		
\u9361	鍡	9		
\u9363	鍣	9		
\u9364	鍤	9		
\u9365	鍥	9		
\u9367	鍧	9		
\u936c	鍬	9		
\u936d	鍭	9		
\u9370	鍰	9		
\u9371	鍱	9		
\u9376	鍶	9		
\u9377	鍷	9		
\u9379	鍹	9		
\u937a	鍺	9		
\u937b	鍻	9		
\u937c	鍼	9		
\u9380	鎀	9		
\u9382	鎂	9		
\u9383	鎃	9		
\u9388	鎈	9		
\u9389	鎉	9		
\u938a	鎊	9		
\u938c	鎌	9		
\u938d	鎍	9		
\u938e	鎎	9		
\u9391	鎑	9		
\u9392	鎒	9		
\u9394	鎔	9		
\u9395	鎕	9		
\u9397	鎗	9		
\u9398	鎘	9		
\u9399	鎙	9		
\u939b	鎛	9		
\u939d	鎝	9		
\u939e	鎞	9		
\u939f	鎟	9		
\u93a1	鎡	9		
\u93a2	鎢	9		
\u93a3	鎣	9		
\u93a4	鎤	9		
\u93a5	鎥	9		
\u93a6	鎦	9		
\u93a7	鎧	9		
\u93a8	鎨	9		
\u93a9	鎩	9		
\u93aa	鎪	9		
\u93ac	鎬	9		
\u93af	鎯	9		
\u93b0	鎰	9		
\u93b1	鎱	9		
\u93b2	鎲	9		
\u93b3	鎳	9		
\u93b4	鎴	9		
\u93b5	鎵	9		
\u93b7	鎷	9		
\u93c0	鏀	9		
\u93c2	鏂	9		
\u93c3	鏃	9		
\u93c4	鏄	9		
\u93c7	鏇	9		
\u93cc	鏌	9		
\u93cd	鏍	9		
\u93ce	鏎	9		
\u93cf	鏏	9		
\u93d0	鏐	9		
\u93d1	鏑	9		
\u93d2	鏒	9		
\u93d4	鏔	9		
\u93d5	鏕	9		
\u93d7	鏗	9		
\u93d9	鏙	9		
\u93da	鏚	9		
\u93dc	鏜	9		
\u93dd	鏝	9		
\u93de	鏞	9		
\u93df	鏟	9		
\u93e2	鏢	9		
\u93e3	鏣	9		
\u93e4	鏤	9		
\u93e6	鏦	9		
\u93e7	鏧	9		
\u93e8	鏨	9		
\u93ec	鏬	9		
\u93ee	鏮	9		
\u93f5	鏵	9		
\u93f6	鏶	9		
\u93f7	鏷	9		
